DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
05-Dec-2019,EQ,"3,171.01","3,294.98","3,171.01","3,212.54","3,294.98","3,294.98","3,229.00","3,756.89","2,525.00","4","12,915.99","4"
04-Dec-2019,EQ,"3,200.01","3,240.01","3,170.00","3,235.00","3,220.00","3,212.54","3,199.26","3,756.89","2,525.00","57","1,82,358.05","36"
03-Dec-2019,EQ,"3,349.00","3,349.00","3,220.01","3,231.87","3,250.00","3,235.00","3,295.86","3,756.89","2,525.00","11","36,254.49","11"
02-Dec-2019,EQ,"3,320.01","3,320.01","3,139.00","3,320.00","3,176.00","3,231.87","3,203.46","3,756.89","2,525.00","141","4,51,687.79","67"
29-Nov-2019,EQ,"3,450.00","3,450.00","3,290.00","3,320.00","3,300.00","3,320.00","3,335.28","3,756.89","2,525.00","18","60,035.09","12"
28-Nov-2019,EQ,"3,349.98","3,349.98","3,300.00","3,324.99","3,300.01","3,320.00","3,330.72","3,756.89","2,525.00","11","36,637.96","11"
27-Nov-2019,EQ,"3,399.99","3,399.99","3,324.99","3,300.00","3,324.99","3,324.99","3,359.37","3,756.89","2,525.00","8","26,874.98","8"
26-Nov-2019,EQ,"3,382.87","3,382.87","3,300.00","3,385.00","3,300.00","3,300.00","3,333.19","3,756.89","2,525.00","7","23,332.34","5"
25-Nov-2019,EQ,"3,200.00","3,385.00","3,200.00","3,320.01","3,385.00","3,385.00","3,213.80","3,756.89","2,525.00","45","1,44,621.20","10"
22-Nov-2019,EQ,"3,349.96","3,349.97","3,320.01","3,260.05","3,320.01","3,320.01","3,343.97","3,756.89","2,525.00","5","16,719.87","4"
21-Nov-2019,EQ,"3,399.98","3,399.98","3,260.05","3,330.00","3,260.05","3,260.05","3,308.52","3,756.89","2,525.00","12","39,702.24","7"
20-Nov-2019,EQ,"3,425.00","3,425.00","3,275.01","3,300.00","3,330.00","3,330.00","3,337.73","3,756.89","2,525.00","11","36,715.02","10"
19-Nov-2019,EQ,"3,449.00","3,449.00","3,255.03","3,349.99","3,300.00","3,300.00","3,388.07","3,756.89","2,525.00","11","37,268.79","9"
18-Nov-2019,EQ,"3,499.99","3,626.00","3,139.00","3,520.00","3,350.00","3,349.99","3,295.88","3,756.89","2,525.00","278","9,16,254.34","99"
15-Nov-2019,EQ,"3,400.00","3,602.02","3,340.00","3,310.00","3,520.00","3,520.00","3,453.31","3,756.89","2,525.00","204","7,04,475.35","59"
14-Nov-2019,EQ,"3,206.00","3,355.00","3,206.00","3,130.20","3,310.00","3,310.00","3,298.21","3,756.89","2,525.00","137","4,51,854.14","66"
13-Nov-2019,EQ,"3,300.01","3,300.01","2,988.00","3,337.55","3,130.00","3,130.20","3,104.09","3,756.89","2,525.00","644","19,99,030.94","150"
11-Nov-2019,EQ,"3,555.00","3,602.02","3,261.00","3,551.14","3,300.08","3,337.55","3,402.56","3,756.89","2,525.00","71","2,41,582.02","56"
08-Nov-2019,EQ,"3,446.00","3,558.00","3,446.00","3,450.00","3,558.00","3,551.14","3,537.39","3,756.89","2,525.00","33","1,16,733.99","15"
07-Nov-2019,EQ,"3,610.00","3,610.00","3,385.90","3,602.02","3,450.00","3,450.00","3,456.26","3,756.89","2,525.00","91","3,14,519.82","22"
06-Nov-2019,EQ,"3,260.00","3,756.89","3,220.01","3,219.00","3,755.00","3,602.02","3,470.88","3,756.89","2,525.00","432","14,99,420.81","87"
05-Nov-2019,EQ,"3,218.71","3,219.00","3,200.00","3,214.00","3,219.00","3,219.00","3,215.08","3,722.90","2,525.00","5","16,075.40","5"
04-Nov-2019,EQ,"3,220.00","3,220.00","3,131.00","3,234.00","3,214.00","3,214.00","3,204.35","3,722.90","2,525.00","34","1,08,947.80","19"
01-Nov-2019,EQ,"3,339.97","3,339.97","3,234.00","3,280.00","3,234.00","3,234.00","3,251.13","3,722.90","2,525.00","32","1,04,036.06","17"
31-Oct-2019,EQ,"3,250.00","3,280.00","3,200.00","3,347.99","3,280.00","3,280.00","3,234.61","3,722.90","2,525.00","38","1,22,915.07","21"
30-Oct-2019,EQ,"3,376.99","3,377.00","3,250.00","3,379.00","3,347.99","3,347.99","3,299.50","3,722.90","2,525.00","12","39,593.96","7"
29-Oct-2019,EQ,"3,371.65","3,399.99","3,371.65","3,371.66","3,379.00","3,379.00","3,383.23","3,722.90","2,525.00","10","33,832.30","7"
27-Oct-2019,EQ,"3,299.99","3,386.00","3,299.99","3,291.94","3,385.99","3,371.66","3,339.77","3,722.90","2,525.00","13","43,416.95","9"
25-Oct-2019,EQ,"3,280.00","3,295.00","3,280.00","3,280.00","3,294.00","3,291.94","3,287.87","3,722.90","2,525.00","17","55,893.78","9"
24-Oct-2019,EQ,"3,295.99","3,296.00","3,250.01","3,222.00","3,280.00","3,280.00","3,283.60","3,722.90","2,525.00","5","16,418.00","5"
23-Oct-2019,EQ,"3,200.01","3,244.00","3,151.00","3,246.00","3,244.00","3,222.00","3,206.69","3,722.90","2,525.00","59","1,89,194.87","35"
22-Oct-2019,EQ,"3,300.00","3,300.00","3,151.00","3,200.00","3,246.00","3,246.00","3,277.51","3,722.90","2,525.00","31","1,01,602.92","25"
18-Oct-2019,EQ,"3,295.99","3,295.99","3,152.00","3,220.00","3,200.00","3,200.00","3,259.05","3,722.90","2,525.00","17","55,403.90","17"
15-Oct-2019,EQ,"3,287.99","3,287.99","3,220.00","3,245.00","3,220.00","3,220.00","3,268.79","3,722.90","2,525.00","5","16,343.97","5"
14-Oct-2019,EQ,"3,245.00","3,245.00","3,240.00","3,220.00","3,245.00","3,245.00","3,243.33","3,722.90","2,525.00","3","9,730.00","3"
